ID;Стоимость
221211802;2961864
221251802;2961864
221281802;2961864
221221803;2961864
221261803;2961864
221291803;2961864
221221804;2961864
221261804;2961864
221281804;2961864
221211807;2961864
221241807;2961864
221291807;2961864
221231808;2961864
221281808;2961864
221211809;2961864
221241809;2961864
221291809;2961864
221321800;2961864
221341800;2961864
221381800;2961864
221301801;2961864
221351801;2961864
221391801;2961864
221301802;2961864
221311802;2961864
221351802;2961864
221371802;2961864
221381802;2961864
221311803;2961864
221331803;2961864
221351803;2961864
221371803;2961864
221391803;2961864
221311804;2961864
221331804;2961864
221361804;2961864
221371804;2961864
221381804;2961864
221301805;2961864
221321805;2961864
221341805;2961864
221351805;2961864
221391805;2961864
221381806;2961864
221311807;2961864
221381807;2961864
221321808;2961864
221361808;2961864
221391808;2961864
221331809;2961864
221351809;2961864
221371809;2961864
221401800;2961864
221421800;2961864
221441800;2961864
221431801;2591596
221411802;5052371
222671847;10005548
222751846;8466490
222771846;3411632
222391868;7819766
222971869;6191960
223421877;11631796
223411879;10094819
223501873;10094819
223691874;10094819
224571803;8173408
224601892;6674266
225091808;3757660
228361846;3772272
222601970;3257697
224001905;3889246
225321957;8350547
226441999;4403570
227821911;4506837
227861915;3922490
227811919;3922490
227841919;3922490
227711920;3112320
227821934;3611283
228031947;10094819
229721910;12175700
229901913;5039576
229921958;2961864
231781077;4661393
232031026;3258663
235421021;2575150
235471024;7748008
235401025;7748008
235481029;2943827
235501020;2943827
235521021;6574116
235521022;2767735
235531024;3980066
235541024;3285377
235531027;6927433
235571027;7760949
235571084;3084466
235591084;4761453
235501085;4531649
235511085;3112320
236741007;3398949
236771007;4442721
236701008;3398949
236751008;3683278
236731009;4442721
236741009;3683278
236791009;4442721
236841000;3683278
236811001;4442721
236851001;4202854
236861001;4442721
236831002;6289107
236891002;3398949
236831003;4442721
236851003;8600164
236871003;4202854
236891003;4202854
236801004;4202854
236811004;4202854
236841004;4442721
236851004;3398949
236861004;3454093
236871004;3454093
236881004;3398949
236891004;8600164
236801005;4442721
236851005;4442721
236891005;3683278
236811006;4442721
236821006;3683278
236841006;4442721
236851006;8760626
236861006;7967311
236891006;6426635
236801007;3723818
236831007;4442721
236861007;3398949
236881007;6426635
236801008;4442721
236811008;3398949
236831008;3398949
236851008;8600164
236891008;4202854
236831009;4442721
236871009;4202854
236881009;6289107
236901000;4202854
236911000;6289107
236921000;3454093
236971000;4202854
236981000;4202854
236611037;3772272
236621037;3772272
236861048;2575150
238941039;3741945
231951107;3575128
236441181;3455897
237431191;3319230
230991220;3498953
230101255;4528881
231181214;6177472
231821223;8701357
232871222;3822805
232891222;7770311
232811224;7770311
232891225;6086339
232841227;3993839
232811228;6086339
232891228;3822805
232391235;3584735
232041271;8557239
232071271;10094819
232001272;12038674
232021272;12038674
232031272;12038674
232041272;12038674
232061272;10153661
232081272;10153661
232011273;10153661
233911211;3642781
235911265;4348892
236921240;3410842
236951240;4255172
236991240;4112243
236961241;4255172
236971241;3163247
236991241;4112243
236911242;2575150
236951242;2575150
236901243;3131638
236971243;3131638
236991246;2933339
236951247;4112243
236981247;3131638
236941248;3131638
236991248;3131638
236031251;3410842
236011252;4112243
236021252;2575150
236021256;3897974
236041256;2933339
236071256;3131638
236001257;3410842
236031257;4029864
236041257;3163247
236061257;3163247
236031259;2575150
236041259;4112243
236141251;3131638
236171251;2575150
236181251;3131638
236141252;2575150
236171252;4112243
236171254;3131638
236161256;3410842
236171258;3410842
236111259;3163247
236131259;3897974
236191259;4112243
236261251;3131638
236231254;3131638
236251254;4112243
236281254;3131638
236201255;3131638
236181280;7566801
236381281;3027539
237921260;2409546
239701210;7748008
230831385;2575150
231191370;3258663
232721379;4125271
236241337;2961864
236611350;6038455
236141364;9460857
236411363;5058165
236421363;5403306
236331387;2575150
238851305;8431982
238871306;8895925
238891307;8895925
238821308;4212916
238891308;8895925
238851309;4135986
238891309;5152056
238501369;2575150
238531369;8267787
239211350;3747650
230231494;10005548
232281445;4093524
232981452;3691568
233691420;6193344
233261457;4813571
235571474;5213337
235581474;6017110
235591474;9018930
235501475;8357259
235561475;5213337
235521476;9018930
236861412;8451172
236881412;2791352
236851413;2355409
236891413;2355409
236811414;2355409
236871414;2355409
236861416;2791352
236841417;2791352
236871417;2791352
236801418;2791352
236811418;2791352
236841418;2791352
236851419;2791352
236021420;6162202
236621469;4813571
237051413;3822805
237411436;3272551
237871490;3295288
239851486;3362843
230651532;3162829
232181560;4418822
235841581;7576350
236891557;3493650
236831578;2961864
236851578;2961864
236891578;2961864
236821579;2961864
236841579;3772272
236861579;2961864
236871579;2961864
237991556;4095278
238551513;3258663
238001572;4343774
239961566;4407152
239981566;4407152
231881610;4878353
234121637;7576350
234241630;2575150
234271633;4029864
234271634;2839646
234201636;5737356
234261638;2991324
234211639;7576350
234291639;4343187
234351631;4697146
234361631;4878353
234371631;2575150
234301632;4697146
234321632;2933339
234341632;2575150
234321633;5232271
234341633;6397191
234331636;7576350
234341636;4214543
234361636;4112243
234371636;2991324
234381636;4112243
234311637;6927433
234341637;2575150
234361639;3270528
234471632;2839646
234481632;5783254
234461633;4417258
234471633;4004964
234421635;5272892
234471635;4112243
234421636;4697146
234461636;2991324
234471636;4214543
235251603;5710145
235271603;2591596
235561604;2961864
235501605;2961864
235541605;2791352
235111637;4114858
239231632;4743772
239691661;3362843
239631667;6927433
239691668;3713717
239761661;6973680
232381712;3362843
235211790;4884955
235261793;4884955
236931765;7566801
236321774;3215236
236211792;3356487
237381752;4583767
239231711;3272551
239241711;3272551
239081764;6523019
239091764;6038455
230251830;5128529
231001818;4059833
231491897;10119497
232341837;6909041
233831842;4697146
233871843;4697146
233881843;6746226
233421877;5052371
234521805;3995780
234571805;5556149
234851806;5978396
235271811;4059833
235241812;4059833
235271813;4059833
235211814;3775504
235221815;3775504
235661849;2839646
235721875;4255172
236221829;3319680
237131872;7717694
238971842;3789561
239851819;8513840
239941847;9764849
239241890;4913256
230381926;2165378
232081916;3202553
232801937;3475255
232821937;4348892
232841937;5569136
233041919;7576350
233141910;4255172
233151910;4112243
233111912;4112243
233161912;6927433
233151916;4112243
233201912;3131638
233441916;3328633
233511911;4202854
233501912;4202854
233561912;4212916
233581913;3162829
233531914;8895925
233571914;4212916
233511915;8110607
233521915;3162829
233531915;6674266
233571915;3162829
233501916;6674266
233511916;3162829
233561916;3498359
233591916;3498359
233531917;8490408
233261981;3824943
233291981;3769799
233221983;3608629
234701905;9764849
237911968;4813571
238891942;3768862
240571017;7770311
241541085;4746386
243311069;2961864
244231007;2787434
247641044;8822971
247651044;8466490
247621045;8431982
247641045;10094819
247631046;3411632
247651046;3411632
247671046;4093524
247601047;8822971
247621048;3411632
247631049;3781042
247701040;10243742
247741040;9360346
247721041;10243742
247791041;9360346
247711042;4761453
247751042;3356487
247701043;4521587
247711043;4761453
247721043;4531649
247741043;8110607
247731044;4531649
247721047;3781042
247751047;4761453
247771047;4531649
247781047;4531649
247791047;6426635
247741048;4531649
247771048;3292036
247711049;4531649
247721049;6426635
247731049;3292036
247761049;3292036
247771049;3781042
247791049;4531649
247821040;6426635
247831040;3292036
248511074;7104057
248561074;7847733
248511076;3361453
248531076;3361453
248541076;3361453
248591076;3361453
248521078;5849423
248551078;5849423
248591078;5849423
248591079;5092527
248641070;8336541
248681070;7104057
248691070;7104057
248691071;7104057
240721193;3575128
242971139;7666393
242021140;7207112
242031140;7666393
242071140;10016571
245511100;11047368
246531119;8110607
248041117;4743772
248381199;3258663
248511196;7599836
249021115;12142700
241851224;8110607
241471283;8110607
245061232;5940589
245061235;4884955
245381230;3357139
245631236;7576350
245641236;7576350
245671236;4363154
245681236;4380404
245611238;7576350
246191259;10119497
246251250;10119497
246281250;10119497
247261203;4003751
247241213;4743772
240291399;2725928
240361391;3897687
240311393;6149216
240301399;8040047
240311399;2409546
240341399;2725928
240451391;2725928
241431312;6038455
241431315;6370360
242501352;3505062
246831322;8775918
246871323;9659315
246821324;8017941
246871325;9240637
246881325;4761453
246881327;6333970
246891327;8775918
246581336;4761453
246571338;8760626
246661331;4531649
246651332;8760626
246691332;3328633
246641333;8431982
246671333;4521587
246611334;3328633
246691334;4531649
246671335;4521587
246641336;3781042
246611337;4531649
246651337;8760626
246671337;3328633
246651338;3328633
246651339;8431982
246691339;3428043
246751331;8431982
246711332;4531649
246751332;3781042
246761333;8431982
246701334;4531649
246701335;3428043
246741335;7770311
246731337;7770311
246771337;8600164
246731338;4093524
246721339;7967311
246801330;4761453
246881331;7770311
246891332;4761453
246821333;7770311
246831333;8760626
246801334;3455897
246811337;7770311
246831337;8017941
246881337;7115689
246891337;8431982
246841338;4093524
246871338;8600164
246881338;4093524
246841339;4969992
246861339;5052371
246971331;7352205
246971332;8553303
246991332;3857822
246931334;8010526
246951335;3187719
246911338;5052371
246931338;7814417
246941338;5052371
246011340;8553303
246011341;3187719
246041341;5118082
246091341;7814417
246001342;7352205
246021342;5052371
246041342;7352205
246051342;5052371
246071342;5052371
246081342;3187719
246001343;5052371
246031344;3474807
246011346;5052371
246031347;3187719
246031348;7352205
246041348;7352205
246051348;5052371
246061349;7352205
246091349;7352205
246111340;5052371
246131340;7352205
246161340;7814417
246191340;7814417
246181341;3187719
246191341;7814417
246141342;4969992
246181342;4969992
246111343;7814417
246161344;5052371
246171344;7814417
246151346;5052371
246111347;7814417
246171348;4969992
246131349;7814417
246141349;7352205
246201340;7352205
246231340;7352205
246241340;5052371
246201341;7352205
246211341;7352205
246231341;4969992
246261341;3740226
246211342;8017941
246261342;4531649
246281342;5565227
246291342;8017941
246211343;8017941
246221344;3640816
246201345;3640816
246211345;3993839
246271345;3051931
246291345;3822805
246211346;3640816
246221346;6333970
246261346;3822805
246291346;3993839
246201347;3822805
246211347;8466490
246221347;3993839
246241347;3822805
246281347;4761453
246271348;4761453
246201349;4761453
246211349;3640816
246291349;4761453
246301340;3640816
246311340;4761453
246331340;9917270
246371340;4761453
246301341;3640816
246311341;4761453
246331341;4761453
246351341;3151341
246371341;4761453
246301342;8466490
246381342;3156111
246331343;8466490
246351343;8466490
246391343;8466490
246321344;6333970
246341344;3822805
246351344;4531649
246361344;4531649
246311345;3822805
246391345;6333970
246301346;4531649
246311346;4531649
246321346;8466490
246331346;6333970
246341346;3822805
246321347;6333970
246351347;3822805
246361347;6333970
246371347;4531649
246381347;4531649
246301348;3822805
246311348;3822805
246351348;3428043
246301349;4531649
246311349;4531649
246321349;4531649
246331349;8466490
246351349;3822805
246371349;6333970
246381349;4521587
246391349;4531649
246451340;4531649
246481340;4521587
246421341;3822805
246431341;3822805
246441341;6333970
246451341;4521587
246461341;8466490
246481341;3822805
246411342;4531649
246421342;3822805
246431342;8466490
246441342;4521587
246471342;6333970
246481342;3822805
246401343;3822805
246431343;3822805
246441343;8431982
246471343;8466490
246441344;8555630
246411346;8555630
246411347;8555630
246421347;8431982
246431347;3356487
247331318;2575150
247421379;4661393
248061329;4135986
248241349;9590192
248291349;6772486
248391348;2572501
240071430;3486882
241031406;3863437
244701405;8431982
244751433;3691568
246221442;3551254
247021410;8431982
247671486;2575150
249591400;4828809
249871448;3714304
241681511;4003751
242221527;3149169
244171563;3775504
244161564;4449395
244281568;3863437
244331563;4743772
244081572;3258663
247011552;4911188
247071555;4911188
247021556;4325615
247691583;6151846
247651584;4403570
247681587;6052161
247681588;8261384
247601589;7852033
247651589;7090248
247671589;8173408
247711583;7090248
247701588;3769799
247981584;3922490
247931585;3922490
240211635;4881583
240281678;2787434
241481630;7383396
241161649;4743772
241211686;5657376
242161688;3396216
242141689;3396216
242151689;3292036
242171689;3292036
242181689;3292036
242351689;3685863
243381658;10654828
243861683;3824943
243881683;8110607
243891683;4583767
243811684;4583767
243831684;4407152
243841684;3741945
243891684;4813571
243821685;4813571
243831685;4813571
243841685;4813571
243851685;3824943
243871685;8431982
243881686;9360346
243831687;8612649
243851687;4407152
243871687;3162829
243821688;3824943
243841688;3162829
243851688;8612649
243891688;3824943
243811689;3924353
243851689;3924353
243861689;3924353
243891689;3262239
243901680;3924353
243911680;3924353
243921680;8110607
243951680;8110607
243991680;4583767
243901681;4054128
243911681;4813571
243931681;4583767
243941681;8110607
243951681;4813571
243961681;4813571
243971681;4813571
243981681;4583767
243991681;4583767
243901682;8110607
243921682;8110607
243931682;4583767
243951682;4583767
243971682;4054128
243981682;4054128
243991682;3741945
243901683;4054128
243911683;4407152
243921683;4094668
243931683;4094668
244681662;2787434
246771668;5336838
246741669;3714304
246781669;6755322
246801660;6991553
246821660;6991553
246851660;3714304
246861660;3384156
246871660;6755322
246881660;6755322
246891660;6755322
246861661;3714304
246881661;4172739
246801662;6755322
246851662;3384156
246871662;3714304
246881662;6991553
246891662;6507702
246851663;4881583
246861663;6755322
246891663;3686450
246861664;3998633
246871664;3686450
246881664;6149216
246891664;4881583
246821665;3384156
246841665;3769448
246861665;5980995
246881665;7711304
246851666;3714304
246841667;3714304
246841668;3686450
246851668;3998633
246871668;7711304
246801669;6755322
246821669;6991553
246881669;3384156
246901660;6991553
246931661;3714304
246911662;5336838
246921662;3714304
246931662;3998633
246941662;4343774
246991662;6507702
246931663;6507702
246991664;6991553
246911665;6755322
246961665;6991553
246991666;6507702
246901667;3686450
246921667;6991553
246941668;5254459
246951668;3998633
246911669;6991553
246941669;3384156
246951669;3714304
246981669;5336838
246991669;4172739
246001670;6574116
246041670;3714304
246051670;3686450
246071670;3714304
246091670;5479767
246001672;3998633
246031672;5336838
246091672;6811349
246001673;6507702
246011673;3714304
246031673;6149216
246061673;5336838
246081673;3686450
246011674;6149216
246021674;6991553
246051674;3714304
246091674;3998633
246001675;3384156
246021675;3714304
246061675;3714304
246091675;6991553
246021676;4881583
246051676;5980995
246081676;7711304
246001677;3714304
246031677;6811349
246051677;5336838
246061677;6811349
247041634;5906349
247001635;8432029
247031635;3993839
248261676;4153538
248381676;3769799
248371679;4583767
248511675;4054128
248701673;3769799
248531682;6191960
249711606;4407152
240261704;3685863
241141766;3863437
244541704;14148526
244921758;3384156
244951759;3686450
244991759;6991553
244011761;4172739
244041761;3384156
245291714;2791352
246191704;3162829
247991718;7666393
249671711;3398949
249091799;5556149
249151796;2839646
249371790;2730152
249381790;3132237
249391790;3618526
249321791;3980066
249331791;2725928
249351791;4214543
249391791;8416711
249301794;5798186
249301795;5337370
249311795;6397191
249391798;5403306
249301799;5403306
249531791;11335920
249501795;7819766
240891811;5052371
240821864;7133778
241971820;3719422
245551876;8104490
246651829;4697146
246431851;5290213
246441851;3857171
246461851;3613004
246411853;3840767
246451853;4972437
246461854;4939891
246761897;6052161
248801885;4255172
249751809;2556365
240631929;3551254
240981926;4733004
240911927;5427692
240931927;4939891
240951927;5290213
240961927;3857171
240971927;7858840
240811989;3258663
240821989;3258663
241301990;8819133
241651992;3579108
243671929;2575150
245351925;6772486
245391927;4802576
245391928;6524856
245021931;3215236
246981946;3579108
247541909;6052161
250301018;3897974
250721078;4301538
253781024;7576350
255701025;7576350
255781028;4775447
255821022;7576350
255831022;7576350
255851025;4620270
255861029;3477078
255181044;3931707
256251024;3550773
256831051;10094819
257011014;4301538
257591022;3202553
258011015;5806801
250631184;4610102
251561190;9510392
251521194;8431982
251501195;5052371
251531195;5052371
251541196;4531649
251571196;3993839
251591196;3640816
251511197;3640816
251581197;3740226
251501198;3156111
251591198;3156111
251501199;3255521
251521199;3255521
251581199;6333970
251621191;6333970
251661191;4521587
251791194;4093524
253451108;7770311
253461109;6086339
253541100;3993839
255711158;8853787
255191162;4773836
255161167;5798186
255191167;5403306
255101168;7417462
255101169;5941114
255111169;4773836
255161169;5798186
255241170;9590192
255251170;9590192
255261170;9590192
255221171;4884955
255281171;4884955
255241172;4884955
256581105;8069383
256821117;8069383
256161150;4093524
256191150;6459760
256531156;2810137
256821155;4301538
256411165;8358237
257721131;3719422
257051176;4661393
259191153;7352205
259191154;7814417
259101155;7814417
259171155;7352205
259191155;3187719
259121156;7352205
259121157;3187719
259141157;3474807
259181157;4969992
259161158;7814417
259151159;5052371
259171159;7352205
259191159;3474807
259211150;5052371
259261150;5052371
259281150;5052371
259291150;4969992
259201151;5052371
259211151;4969992
259891158;4003751
259681160;3863437
250281249;5556149
250841266;4054128
250851266;4054128
250861266;8110607
250871266;8110607
250891266;4054128
250801267;4054128
250821267;4094668
250841267;4407152
250851267;3741945
250861267;8466490
252021216;4813571
252231218;4761453
252641228;3233786
252271234;3270528
252211239;5987378
252221239;4214543
252381234;4620270
252391234;3789561
252301235;3618526
252341235;3789561
252351235;4620270
252371235;3789561
252381235;6633384
252311236;3160092
252331236;2730152
252351236;3618526
252371236;4620270
252301237;7819766
252311237;6633384
252321237;7819766
252331237;4620270
252341237;3618526
252371237;3160092
252341238;6633384
252351238;4620270
252381238;4620270
252391238;6633384
252311239;3477078
252321239;4620270
252331239;4620270
252341239;3160092
252351239;3160092
252381239;3477078
252411230;4620270
252441230;3618526
252481230;7158094
252491230;4620270
252401231;3618526
252451231;2839646
252461231;3618526
252471231;7158094
252481231;3477078
252421237;3477078
252471237;3477078
252491238;2839646
252411239;3618526
252431239;10005548
252441239;2730152
252471239;4380404
252491239;4620270
252501230;7158094
252511230;3618526
252531230;2839646
252541230;4620270
252311256;860134
252301293;8110607
252381298;8110607
252371299;9825064
253701226;11248113
253901248;6811349
254721239;8701357
254201293;6674266
254231293;6674266
254241293;6674266
254291293;4506837
254201294;6318835
254211294;6659957
254221294;12478618
254241294;8822971
254251294;6318835
254261294;6318835
254271294;11607103
254291294;8895925
254211295;6674266
254261295;9360346
254211296;9746783
255251208;3533355
255291284;3131638
255371288;4813571
257851210;4521587
257141246;4743772
259741281;4172739
259711287;7760949
259781287;4884955
259791287;6038455
250551337;5556149
250741338;95429416
250191360;4312601
250151361;6674266
250161361;3470504
250171361;6674266
250181361;3198572
250191361;3470504
250101362;3470504
250121362;3470504
250101363;7455986
250121363;6674266
250181363;6674266
250131364;3964951
250151364;8110607
250171364;6674266
250101365;6426635
250121365;8110607
250141365;6674266
250101366;8110607
251131325;4852776
251491360;3757660
252621336;4094668
252741335;8599735
253071350;5496091
253181360;2991324
255931323;2409546
255911325;6755322
255991325;4881583
255001331;3357139
255041334;8157358
255091335;8597331
255001336;4432522
255031337;2991324
255091338;5471419
255141330;3444421
255161330;3132237
255121331;2556365
255151331;4432522
255191331;4672388
255121332;4878353
255151332;3714304
255121338;3980066
255151338;3524810
255121339;3492265
255231330;3492265
255221331;3789561
255251331;3789561
255261331;7226504
255271331;2595479
255281331;3215236
255291331;5851664
255201332;7226504
255211332;4620270
255231332;3160092
255251332;4620270
255271332;7226504
255201333;3160092
255211333;3618526
255231333;4620270
255211334;2730152
255231334;3789561
255241334;3618526
255251334;2730152
255261334;3789561
255281334;4620270
255201335;4620270
255221335;3618526
255231335;7819766
255291335;6162202
255241337;7760949
255211338;5336838
255221338;4881583
255321330;3686450
255331330;6149216
255361330;3789561
255371330;8416711
255381330;3618526
255391330;4620270
255311331;4620270
255321331;3618526
255331331;2730152
255351331;3789561
255371331;3789561
255391331;2730152
255301332;4620270
255311332;3618526
255331332;3789561
255351332;4620270
255371332;3160092
255391332;3618526
255301333;3160092
255331333;3618526
255351333;4620270
255361333;3618526
255391333;8416711
255301334;2595479
255311334;4380404
255311357;5569136
250961410;6038455
250981410;6038455
250941411;6523019
251401417;4036408
251511435;3719422
252121470;3797962
252231474;3719422
252601479;4743772
252731470;6560250
253491405;2556365
253001430;11590419
255931458;4519802
255851460;4911188
256061499;3187719
259261489;10119497
259391480;7879996
259331481;2575150
259351481;2575150
259381481;9669527
259391481;8649256
250501533;7872843
250961530;6674266
250991533;5052371
253551544;8010526
253561544;2787434
253881568;3373642
254161572;5877277
254691590;7379389
255671539;8701357
255691553;7576350
259191518;8040047
259101519;2409546
259231510;3998633
259241517;9590192
259471511;7158094
259491512;2575150
259411513;7356257
259441514;5798186
259461514;4558992
259471514;6397191
259481514;5403306
259451517;4114858
259801512;3444421
259811512;4620270
259821513;3160092
259831513;7158094
259241538;4656775
259061553;6191960
250311674;5912639
250331676;5912639
251951602;3579108
251721612;3187719
251521636;4746386
252561608;3411632
252991634;4761078
254791648;10535594
254371669;3258663
257721658;4813571
257471698;10119497
258411614;3444421
258441614;3789561
258461614;3789561
258471614;3789561
258511619;8431982
259581635;4467684
259741642;2961864
259751643;2355409
259711644;2791352
259751644;2791352
259701645;2791352
259751650;3356487
259401668;2986288
251881727;8159867
251311761;3866094
251081789;4061671
251261783;8729225
252351723;3579108
253891742;3149169
253031769;3262239
256681788;10208220
256741780;10208220
256771784;3014496
257561713;5052371
257631722;1055972
257631747;7879996
257621748;2575150
257351794;4159403
252391844;3258663
252991846;4036408
252441878;4036408
253491837;2730152
256661856;6674266
256791857;4583767
256391885;3051931
257471813;2791352
257301873;8117431
258711847;11730109
258881859;3258663
252271909;9449054
252251914;8110607
252611935;2961864
252441956;6019089
253171927;3929875
253561956;2943827
257401982;3995780
257491982;5336102
257441983;6560250
257401984;6728071
257411985;6839965
257451985;6839965
257461985;6839965
257401986;3725780
257401987;3725780
257691983;3398949
258441951;8767302
258471952;9874848
258441953;4852776
258471953;4852776
258421954;9754596
258421956;7520681
258451956;5357759
258491956;7520681
258571950;8333058
258551958;7520681
258591958;5357759
258551959;7520681
258681950;7520681
258641952;5045576
258611953;5045576
258611955;5357759
258611956;5357759
258731950;5045576
258711952;4852776
258791952;7086903
258701955;5128574
258701956;5073430
258781957;7390550
258731958;7086903
258791958;7390550
258711959;5073430
258801950;7390550
258841950;5073430
258831951;5073430
258861951;5357759
258811953;5073430
258861953;5357759
258891954;5199324
258801955;8333058
258811956;8333058
258831956;8333058
258841956;8333058
258861956;5199324
258871956;5199324
258841957;7905438
258881958;7905438
258891958;7905438
258891959;5045576
258921950;5045576
258941950;5045576
258961951;5357759
258931952;5357759
258981952;5357759
258921953;8333058
258941953;8333058
258911954;5490102
258921954;5490102
258991954;5073430
258971955;9518365
258991955;9518365
259341908;4951344
259401930;3627196
259591947;3627196
260471014;2810137
260881017;3126520
260181020;4852776
260271021;3424127
260691024;4705310
260911039;4705310
260481043;7748008
260101055;7520499
261971020;3470947
262451046;8157358
263351000;9809746
263071059;10016571
264991027;3160092
264071031;7158094
264081031;3132237
264091031;2730152
264051034;4029864
264051036;2575150
264061036;6746226
264231036;3200253
264241036;3444421
264261036;5556149
264681078;6091057
267191000;8350547
267951038;9108661
267971038;9108661
267041044;8110607
267041047;10243742
267651083;3005133
267661084;2637309
267771084;11335920
267791086;2637309
267721088;2409546
267751088;2725928
267791089;5290213
267821082;1973602
267811086;2725928
268771027;2556365
268581045;6177472
268701044;9913772
268221056;7566801
268201057;7566801
268291057;7566801
268211058;3468761
268291058;7566801
268261059;7566801
268351050;7566801
268331051;3468761
268381051;7566801
268331053;7566801
268351053;3468761
268381053;7566801
268311054;3398011
268321054;7566801
268321055;7566801
268371056;3468761
268321057;3627196
268331057;7566801
268371057;7566801
268381057;3468761
268341058;7566801
268301059;7566801
268311059;3468761
268451050;7566801
268451051;7566801
268401052;7566801
268421053;3434394
268441053;3468761
268481053;3468761
268411054;3489538
268451054;3718723
268421055;3434394
268451055;3489538
268471055;3398011
268441056;7566801
268461056;3468761
268481056;3398011
268451057;7566801
268431058;3468761
268461058;8451172
268471058;3659853
268491058;3342867
268421059;3156278
268431059;3398011
268491059;3468761
268561050;3156278
268581051;3398011
268501052;3468761
268541052;3342867
268521053;3342867
268551053;8451172
268581053;3156278
268521055;8451172
268591055;6191960
268561056;3468761
268571056;8451172
268591056;3342867
268581057;3342867
268501058;3398011
268541058;8451172
268591058;3342867
268511059;3156278
268551059;6191960
268591059;3468761
268691051;3342867
268631052;3398011
268661052;6191960
268631053;3468761
268651053;8597331
268691053;3627196
268621054;3156278
268661054;6191960
268601056;3972336
268661057;6191960
268691057;3468761
268601058;8597331
268621058;3627196
268631058;3342867
268611059;3342867
268681059;6191960
268751050;8597331
268761050;3342867
268741051;3398011
268771052;3156278
268781052;3398011
268741053;4301538
268701054;8597331
268721054;3972336
268731055;3342867
268751055;3342867
268771055;3398011
268791055;6191960
268741056;3468761
268781056;8451172
268751058;3434394
268791058;3489538
268711059;6191960
268741059;3489538
268771059;3468761
268781059;8597331
268821050;3972336
268831050;3718723
268871050;3434394
268801051;3156278
268881051;3434394
268821052;6191960
268881052;8597331
268811053;3972336
268861054;3489538
268801055;3489538
268841055;3468761
268871055;3659853
268881056;3434394
268891056;3434394
268821057;6191960
268831057;3489538
268841057;3468761
268891057;3718723
268801058;3434394
268811058;3156278
268851058;3434394
268801059;6191960
268831059;3468761
268841059;8597331
268851059;3972336
268861059;3718723
268871059;3434394
268881059;3156278
268911050;3434394
268921050;3434394
268931050;3489538
268941050;6191960
268951050;3489538
268981050;3468761
268901051;3627196
268921051;3342867
268931051;9746783
268941051;3342867
268911052;9345028
268921052;3627196
268951052;3342867
268901053;3342867
268941053;9345028
268901054;9746783
268921054;3342867
268901055;9345028
268921055;3627196
268941055;3342867
268971055;3342867
268941058;9345028
268971058;3627196
268911059;3342867
268971059;3342867
268001060;9746783
268051060;3342867
268071060;3627196
268091061;3342867
268041062;9345028
268051062;3627196
268071062;3342867
268041063;3627196
268011064;3342867
268051064;3342867
268011065;3342867
268041065;3315013
268061065;3342867
268091065;3342867
268011066;3342867
268041066;9345028
268051066;3627196
268081066;3315013
268051067;9345028
268041068;3342867
268061068;3627196
268081068;9345028
268021069;3342867
268031069;3315013
268111060;9345028
268121060;3627196
268131060;3342867
268181060;3315013
268161061;3342867
268181061;3627196
268111062;8425865
268131062;3406540
268141062;3156800
268161062;3434394
268191062;3434394
268101063;3434394
268121063;3718723
268131063;3434394
268141063;9345028
268471064;9598670
268481064;8017108
268491064;10841235
268401065;8701783
268421065;8432029
268431065;10841235
268451065;10841235
268471065;10841235
268491065;9598670
268411066;7235388
268441066;10841235
268461066;7967311
268491066;8323793
268411067;10841235
268431067;10841235
268441067;10841235
268471067;7235388
268491067;10841235
268411068;8432029
268431068;8956646
268451068;10841235
268411069;8353748
268421069;10841235
268441069;7967311
268481069;10841235
268511060;10841235
268521060;10841235
268541060;8956646
268591060;10841235
268501061;10841235
268521061;8410691
268541061;10841235
268571061;10841235
268501062;10841235
268521062;10841235
268561062;10841235
268591062;8846889
268561063;10841235
268591063;10841235
268551064;10841235
268571064;10841235
268591064;10841235
268541065;10841235
268551065;9217301
268561065;10841235
268501066;9598670
268531066;10841235
268571066;9598670
268591066;11248113
268521067;10841235
268541067;9598670
268571067;10841235
268581067;10841235
268501068;11248113
268531068;10841235
268551068;9598670
268581068;10841235
268501069;10841235
268511069;9598670
268551069;9598670
268611060;9598670
268621060;9598670
268631060;11248113
268641060;10841235
268671060;9598670
268621061;10841235
268641061;9598670
268671061;10841235
268691061;10841235
268611063;8846889
268681063;4542406
268611064;8323793
268631064;4542406
268641064;7235388
268651064;4542406
268671064;8895925
268681064;7235388
268601065;7235388
268611065;7235388
268621065;7235388
268631065;4542406
268651065;10841235
268661065;8956646
269101046;3460863
261361156;4037543
262391121;4531649
262901196;3686450
265011194;5978396
265021194;3027539
265011195;5052371
265021195;4282377
266111176;6038455
266171176;9590192
266171177;3830648
267961117;6741457
267971118;5556149
267981118;4743772
267441125;3010158
267401126;6412787
267421126;5851664
267411128;8760626
267401129;10005548
267561120;7226504
267591120;7226504
267591121;7226504
267521122;7226504
267551122;7226504
267591122;8267787
267521123;3576763
267581123;3576763
267511124;3889246
267541124;3889246
267591124;3576763
267521125;3889246
267551125;3576763
267571125;3576763
267511126;3889246
267541126;3889246
267561126;3576763
267541127;3576763
267561127;3889246
267501128;3576763
267521128;5851664
267551128;6633384
267571128;5851664
267591128;6633384
267531129;6633384
267551129;6633384
267591129;5851664
267621120;6633384
267631120;5851664
267671120;6633384
